label,text
Hepatitis,"I have been experiencing memory loss, fever, dizziness."
Hepatitis,"I have been experiencing vomiting, hair loss, difficulty breathing, headache, tremors, chest pain."
Parkinson's,"I have been experiencing chest pain, rapid heartbeat, dry skin, vomiting."
Common Cold,"I have been experiencing muscle pain, dizziness, memory loss."
Bronchitis,"I have been experiencing difficulty breathing, hair loss, rapid heartbeat, night sweats, shortness of breath, abdominal pain."
Parkinson's,"I have been experiencing stiffness, shortness of breath, headache, vision changes, fatigue."
HIV/AIDS,"I have been experiencing diarrhea, swelling, sore throat, night sweats."
Mumps,"I have been experiencing rapid heartbeat, night sweats, abdominal pain, swelling, loss of appetite, fatigue."
Gastritis,"I have been experiencing nausea, vision changes, diarrhea."
Pneumonia,"I have been experiencing increased urination, vomiting, hair loss, fatigue, vision changes, diarrhea."
Parkinson's,"I have been experiencing shortness of breath, fever, skin rash."
Pneumonia,"I have been experiencing stiffness, cough, dry skin, headache."
Skin Allergy,"I have been experiencing nausea, difficulty breathing, swelling, night sweats, muscle pain, fatigue."
Ulcer,"I have been experiencing abdominal pain, increased urination, swelling, loss of appetite."
Parkinson's,"I have been experiencing skin rash, abdominal pain, speech difficulty, dizziness, joint pain, difficulty walking."
Mumps,"I have been experiencing stiffness, fever, dizziness, difficulty breathing."
Arthritis,"I have been experiencing speech difficulty, joint pain, difficulty breathing, chest pain, fatigue."
Diabetes,"I have been experiencing dry skin, shortness of breath, weight loss."
Bronchitis,"I have been experiencing loss of appetite, vision changes, skin rash, swelling, joint pain, diarrhea."
Epilepsy,"I have been experiencing vision changes, vomiting, loss of appetite."
Tuberculosis,"I have been experiencing abdominal pain, night sweats, dry skin, swelling."
Measles,"I have been experiencing increased urination, abdominal pain, fatigue, memory loss."
HIV/AIDS,"I have been experiencing cough, rapid heartbeat, speech difficulty."
Alzheimer's,"I have been experiencing rapid heartbeat, sore throat, tremors, fatigue, muscle pain, loss of appetite."
Gastritis,"I have been experiencing difficulty walking, speech difficulty, hair loss, tremors, memory loss, rapid heartbeat."
Influenza,"I have been experiencing abdominal pain, weight loss, stiffness, cough, speech difficulty."
Gout,"I have been experiencing skin rash, cough, muscle pain."
Alzheimer's,"I have been experiencing diarrhea, loss of appetite, dry skin, memory loss, vomiting."
HIV/AIDS,"I have been experiencing memory loss, shortness of breath, tremors, increased urination, swelling."
HIV/AIDS,"I have been experiencing loss of appetite, vision changes, memory loss, headache, nausea."
Epilepsy,"I have been experiencing swelling, hair loss, tremors, shortness of breath, nausea, diarrhea."
Common Cold,"I have been experiencing muscle pain, dry skin, fatigue."
Common Cold,"I have been experiencing abdominal pain, dizziness, night sweats, increased urination, dry skin."
Lupus,"I have been experiencing dizziness, joint pain, swelling, muscle pain, fever."
Tuberculosis,"I have been experiencing tremors, rapid heartbeat, loss of appetite, nausea, fever."
Gastritis,"I have been experiencing headache, sore throat, chest pain, stiffness, cough."
Bronchitis,"I have been experiencing cough, dizziness, tremors."
Arthritis,"I have been experiencing dry skin, vomiting, headache."
Gastritis,"I have been experiencing nausea, cough, shortness of breath, abdominal pain."
Diabetes,"I have been experiencing vision changes, difficulty breathing, dry skin."
Rubella,"I have been experiencing chest pain, rapid heartbeat, headache, stiffness, fatigue, difficulty breathing."
HIV/AIDS,"I have been experiencing speech difficulty, increased urination, dizziness."
Lupus,"I have been experiencing memory loss, sore throat, abdominal pain."
Diabetes,"I have been experiencing rapid heartbeat, hair loss, swelling, memory loss, nausea, weight loss."
Parkinson's,"I have been experiencing increased urination, chest pain, headache, shortness of breath, tremors."
Tonsillitis,"I have been experiencing fever, muscle pain, diarrhea, weight loss."
Scoliosis,"I have been experiencing skin rash, night sweats, headache, increased urination, dry skin."
Hepatitis,"I have been experiencing tremors, diarrhea, headache, fatigue, increased urination, hair loss."
Lupus,"I have been experiencing fever, joint pain, headache, dry skin, dizziness, speech difficulty."
Common Cold,"I have been experiencing diarrhea, vomiting, nausea, chest pain, increased urination."
COVID-19,"I have been experiencing rapid heartbeat, headache, memory loss, tremors."
Parkinson's,"I have been experiencing loss of appetite, diarrhea, night sweats."
Hypertension,"I have been experiencing sore throat, muscle pain, joint pain, stiffness, skin rash."
Influenza,"I have been experiencing loss of appetite, cough, weight loss, muscle pain, chest pain."
Gastritis,"I have been experiencing hair loss, skin rash, swelling, muscle pain, chest pain, increased urination."
Hepatitis,"I have been experiencing increased urination, fever, fatigue, rapid heartbeat."
COVID-19,"I have been experiencing chest pain, dizziness, difficulty walking, cough, fever, loss of appetite."
Lupus,"I have been experiencing shortness of breath, difficulty walking, skin rash."
Hypertension,"I have been experiencing hair loss, shortness of breath, headache, sore throat, difficulty breathing."
Alzheimer's,"I have been experiencing difficulty breathing, abdominal pain, shortness of breath, dizziness, difficulty walking."
Epilepsy,"I have been experiencing weight loss, muscle pain, abdominal pain, dizziness, difficulty walking, nausea."
Ulcer,"I have been experiencing difficulty breathing, swelling, night sweats, vision changes, fatigue."
Skin Allergy,"I have been experiencing dizziness, swelling, headache, tremors."
Osteoporosis,"I have been experiencing chest pain, muscle pain, night sweats, stiffness."
Lupus,"I have been experiencing stiffness, weight loss, vomiting, difficulty walking."
Hypertension,"I have been experiencing swelling, memory loss, increased urination."
Arthritis,"I have been experiencing hair loss, fever, skin rash, increased urination, fatigue."
Tonsillitis,"I have been experiencing night sweats, cough, abdominal pain, vomiting, rapid heartbeat."
Rubella,"I have been experiencing difficulty breathing, abdominal pain, joint pain, memory loss."
Osteoporosis,"I have been experiencing night sweats, dizziness, rapid heartbeat, difficulty breathing, loss of appetite."
Depression,"I have been experiencing tremors, swelling, abdominal pain, loss of appetite."
Rubella,"I have been experiencing muscle pain, tremors, vomiting, difficulty breathing, rapid heartbeat, increased urination."
Pneumonia,"I have been experiencing fatigue, abdominal pain, muscle pain, vomiting, fever."
Mumps,"I have been experiencing fever, nausea, rapid heartbeat, dizziness."
Tonsillitis,"I have been experiencing muscle pain, vomiting, dry skin, difficulty breathing, joint pain."
Influenza,"I have been experiencing fatigue, swelling, nausea."
Ulcer,"I have been experiencing loss of appetite, vision changes, diarrhea, difficulty breathing, tremors."
Skin Allergy,"I have been experiencing dry skin, headache, muscle pain, speech difficulty, abdominal pain."
Tuberculosis,"I have been experiencing headache, skin rash, tremors, memory loss, increased urination, chest pain."
Rubella,"I have been experiencing chest pain, dizziness, vision changes."
Hepatitis,"I have been experiencing hair loss, dizziness, rapid heartbeat."
Lupus,"I have been experiencing night sweats, shortness of breath, hair loss, vision changes, muscle pain."
Gout,"I have been experiencing dizziness, cough, increased urination."
Measles,"I have been experiencing dizziness, hair loss, loss of appetite, joint pain, weight loss, fatigue."
Hepatitis,"I have been experiencing loss of appetite, sore throat, tremors, nausea."
Migraine,"I have been experiencing difficulty walking, tremors, weight loss, fever, night sweats."
HIV/AIDS,"I have been experiencing nausea, diarrhea, chest pain."
Gout,"I have been experiencing nausea, cough, hair loss, stiffness, diarrhea."
Gout,"I have been experiencing dry skin, shortness of breath, abdominal pain, night sweats."
Asthma,"I have been experiencing night sweats, dry skin, swelling."
Hepatitis,"I have been experiencing rapid heartbeat, vomiting, skin rash, nausea, tremors, increased urination."
Alzheimer's,"I have been experiencing hair loss, chest pain, difficulty walking."
Skin Allergy,"I have been experiencing tremors, rapid heartbeat, shortness of breath, abdominal pain, increased urination."
Osteoporosis,"I have been experiencing difficulty walking, vision changes, increased urination."
Lupus,"I have been experiencing dry skin, cough, memory loss, tremors, chest pain."
Pneumonia,"I have been experiencing skin rash, rapid heartbeat, vomiting, muscle pain."
Tonsillitis,"I have been experiencing weight loss, rapid heartbeat, loss of appetite, swelling, joint pain."
Lupus,"I have been experiencing difficulty breathing, loss of appetite, skin rash, muscle pain, cough, shortness of breath."
Ulcer,"I have been experiencing headache, muscle pain, tremors, memory loss."
Rubella,"I have been experiencing increased urination, dizziness, abdominal pain, fever, chest pain, joint pain."
Gout,"I have been experiencing diarrhea, fever, cough, tremors, vision changes."
Migraine,"I have been experiencing hair loss, vomiting, nausea."
HIV/AIDS,"I have been experiencing loss of appetite, dry skin, night sweats, joint pain."
Epilepsy,"I have been experiencing loss of appetite, dry skin, dizziness, headache, fever."
Epilepsy,"I have been experiencing vision changes, sore throat, stiffness, diarrhea, increased urination."
Ulcer,"I have been experiencing loss of appetite, fatigue, stiffness."
Ulcer,"I have been experiencing fever, hair loss, weight loss."
Migraine,"I have been experiencing cough, memory loss, muscle pain, sore throat, abdominal pain, diarrhea."
Hepatitis,"I have been experiencing nausea, joint pain, dizziness."
Mumps,"I have been experiencing vomiting, memory loss, loss of appetite, abdominal pain."
Migraine,"I have been experiencing vision changes, fever, diarrhea, memory loss, rapid heartbeat."
Bronchitis,"I have been experiencing joint pain, memory loss, dry skin, diarrhea, nausea."
Gout,"I have been experiencing stiffness, cough, joint pain, muscle pain, memory loss, difficulty walking."
Tonsillitis,"I have been experiencing chest pain, increased urination, memory loss, shortness of breath, cough, speech difficulty."
